id,question,sparql,answer
3190,Which city is the largest city in Basque Country greater region?,select  ?o    {    <http://dbpedia.org/resource/Basque_Country_(greater_region)> <http://dbpedia.org/ontology/largestCity>  ?o    },Bilbao
3191,Which city was the largest city in Basque Country greater region?,select  ?o    {    <http://dbpedia.org/resource/Basque_Country_(greater_region)> <http://dbpedia.org/ontology/largestCity>  ?o    },Bilbao
3192,Give me the largest city in Sultanate of Sulu?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Sulu> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3193,Tell me the largest city in Sultanate of Sulu?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Sulu> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3194,What is the largest city in Sultanate of Sulu?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Sulu> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3195,What was the largest city in Sultanate of Sulu?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Sulu> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3196,Which city is the largest city in Sultanate of Sulu?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Sulu> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3197,Which city was the largest city in Sultanate of Sulu?,select  ?o    {    <http://dbpedia.org/resource/Sultanate_of_Sulu> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3198,Give me the largest city in County of Namur?,select  ?o    {    <http://dbpedia.org/resource/County_of_Namur> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3199,Tell me the largest city in County of Namur?,select  ?o    {    <http://dbpedia.org/resource/County_of_Namur> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3200,What is the largest city in County of Namur?,select  ?o    {    <http://dbpedia.org/resource/County_of_Namur> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3201,What was the largest city in County of Namur?,select  ?o    {    <http://dbpedia.org/resource/County_of_Namur> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3202,Which city is the largest city in County of Namur?,select  ?o    {    <http://dbpedia.org/resource/County_of_Namur> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3203,Which city was the largest city in County of Namur?,select  ?o    {    <http://dbpedia.org/resource/County_of_Namur> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3204,Give me the largest city in Kingdom of Navarre?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Navarre> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3205,Tell me the largest city in Kingdom of Navarre?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Navarre> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3206,What is the largest city in Kingdom of Navarre?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Navarre> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3207,What was the largest city in Kingdom of Navarre?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Navarre> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3208,Which city is the largest city in Kingdom of Navarre?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Navarre> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3209,Which city was the largest city in Kingdom of Navarre?,select  ?o    {    <http://dbpedia.org/resource/Kingdom_of_Navarre> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3210,Give me the largest city in Schwarzburg-Rudolstadt?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Rudolstadt> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3211,Tell me the largest city in Schwarzburg-Rudolstadt?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Rudolstadt> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3212,What is the largest city in Schwarzburg-Rudolstadt?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Rudolstadt> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3213,What was the largest city in Schwarzburg-Rudolstadt?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Rudolstadt> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3214,Which city is the largest city in Schwarzburg-Rudolstadt?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Rudolstadt> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3215,Which city was the largest city in Schwarzburg-Rudolstadt?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Rudolstadt> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3216,Give me the largest city in Schwarzburg-Sondershausen?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Sondershausen> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3217,Tell me the largest city in Schwarzburg-Sondershausen?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Sondershausen> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3218,What is the largest city in Schwarzburg-Sondershausen?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Sondershausen> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3219,What was the largest city in Schwarzburg-Sondershausen?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Sondershausen> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3220,Which city is the largest city in Schwarzburg-Sondershausen?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Sondershausen> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3221,Which city was the largest city in Schwarzburg-Sondershausen?,select  ?o    {    <http://dbpedia.org/resource/Schwarzburg-Sondershausen> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3222,Give me the largest city in Later Tang?,select  ?o    {    <http://dbpedia.org/resource/Later_Tang> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3223,Tell me the largest city in Later Tang?,select  ?o    {    <http://dbpedia.org/resource/Later_Tang> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3224,What is the largest city in Later Tang?,select  ?o    {    <http://dbpedia.org/resource/Later_Tang> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3225,What was the largest city in Later Tang?,select  ?o    {    <http://dbpedia.org/resource/Later_Tang> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3226,Which city is the largest city in Later Tang?,select  ?o    {    <http://dbpedia.org/resource/Later_Tang> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3227,Which city was the largest city in Later Tang?,select  ?o    {    <http://dbpedia.org/resource/Later_Tang> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3228,Give me the largest city in Prisoner in the Vatican?,select  ?o    {    <http://dbpedia.org/resource/Prisoner_in_the_Vatican> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3229,Tell me the largest city in Prisoner in the Vatican?,select  ?o    {    <http://dbpedia.org/resource/Prisoner_in_the_Vatican> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3230,What is the largest city in Prisoner in the Vatican?,select  ?o    {    <http://dbpedia.org/resource/Prisoner_in_the_Vatican> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3231,What was the largest city in Prisoner in the Vatican?,select  ?o    {    <http://dbpedia.org/resource/Prisoner_in_the_Vatican> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3232,Which city is the largest city in Prisoner in the Vatican?,select  ?o    {    <http://dbpedia.org/resource/Prisoner_in_the_Vatican> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3233,Which city was the largest city in Prisoner in the Vatican?,select  ?o    {    <http://dbpedia.org/resource/Prisoner_in_the_Vatican> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3234,Give me the largest city in Bremen-Verden?,select  ?o    {    <http://dbpedia.org/resource/Bremen-Verden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3235,Tell me the largest city in Bremen-Verden?,select  ?o    {    <http://dbpedia.org/resource/Bremen-Verden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3236,What is the largest city in Bremen-Verden?,select  ?o    {    <http://dbpedia.org/resource/Bremen-Verden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3237,What was the largest city in Bremen-Verden?,select  ?o    {    <http://dbpedia.org/resource/Bremen-Verden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3238,Which city is the largest city in Bremen-Verden?,select  ?o    {    <http://dbpedia.org/resource/Bremen-Verden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3239,Which city was the largest city in Bremen-Verden?,select  ?o    {    <http://dbpedia.org/resource/Bremen-Verden> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3240,Give me the largest city in Saxe-Gotha?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Gotha> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3241,Tell me the largest city in Saxe-Gotha?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Gotha> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3242,What is the largest city in Saxe-Gotha?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Gotha> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3243,What was the largest city in Saxe-Gotha?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Gotha> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3244,Which city is the largest city in Saxe-Gotha?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Gotha> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3245,Which city was the largest city in Saxe-Gotha?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Gotha> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3246,Give me the largest city in Saxe-Coburg?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Coburg> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3247,Tell me the largest city in Saxe-Coburg?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Coburg> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3248,What is the largest city in Saxe-Coburg?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Coburg> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3249,What was the largest city in Saxe-Coburg?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Coburg> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3250,Which city is the largest city in Saxe-Coburg?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Coburg> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3251,Which city was the largest city in Saxe-Coburg?,select  ?o    {    <http://dbpedia.org/resource/Saxe-Coburg> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3252,Give me the largest city in Croatia in the union with Hungary?,select  ?o    {    <http://dbpedia.org/resource/Croatia_in_the_union_with_Hungary> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3253,Tell me the largest city in Croatia in the union with Hungary?,select  ?o    {    <http://dbpedia.org/resource/Croatia_in_the_union_with_Hungary> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3254,What is the largest city in Croatia in the union with Hungary?,select  ?o    {    <http://dbpedia.org/resource/Croatia_in_the_union_with_Hungary> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3255,What was the largest city in Croatia in the union with Hungary?,select  ?o    {    <http://dbpedia.org/resource/Croatia_in_the_union_with_Hungary> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3256,Which city is the largest city in Croatia in the union with Hungary?,select  ?o    {    <http://dbpedia.org/resource/Croatia_in_the_union_with_Hungary> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3257,Which city was the largest city in Croatia in the union with Hungary?,select  ?o    {    <http://dbpedia.org/resource/Croatia_in_the_union_with_Hungary> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3258,Give me the largest city in Emirate of Diriyah?,select  ?o    {    <http://dbpedia.org/resource/Emirate_of_Diriyah> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3259,Tell me the largest city in Emirate of Diriyah?,select  ?o    {    <http://dbpedia.org/resource/Emirate_of_Diriyah> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3260,What is the largest city in Emirate of Diriyah?,select  ?o    {    <http://dbpedia.org/resource/Emirate_of_Diriyah> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3261,What was the largest city in Emirate of Diriyah?,select  ?o    {    <http://dbpedia.org/resource/Emirate_of_Diriyah> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3262,Which city is the largest city in Emirate of Diriyah?,select  ?o    {    <http://dbpedia.org/resource/Emirate_of_Diriyah> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3263,Which city was the largest city in Emirate of Diriyah?,select  ?o    {    <http://dbpedia.org/resource/Emirate_of_Diriyah> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3264,Give me the largest city in Principality of Abkhazia?,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Abkhazia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3265,Tell me the largest city in Principality of Abkhazia?,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Abkhazia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
3266,What is the largest city in Principality of Abkhazia?,select  ?o    {    <http://dbpedia.org/resource/Principality_of_Abkhazia> <http://dbpedia.org/ontology/largestCity>  ?o    },no answer found
